Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDK27,1633.7233564433036,OUT045
FDW23,178.33354463047726,OUT018
FDM14,1944.13790378987,OUT018
FDM14,2218.8285038051654,OUT013
FDW60,3083.7404206502038,OUT018
FDE21,2285.2611648908505,OUT013
NCM42,1724.5042345686775,OUT035
FDY59,-358.282941638239,OUT010
DRI49,1466.427063260886,OUT049
FDT28,730.1833658199562,OUT019
FDQ22,189.42085557125597,OUT018
FDR60,809.1606415806214,OUT049
FDC50,-341.8559456478739,OUT019
FDV24,1930.0386205635496,OUT013
DRF48,483.43583036519385,OUT010
FDQ47,419.4602467062292,OUT046
DRN36,1614.6408959399628,OUT049
NCY06,2470.2618478524932,OUT035
FDE52,2778.941684436629,OUT035
NCB54,2251.9575853785004,OUT045
NCF31,2061.821783844515,OUT035
FDJ08,4225.840563285581,OUT027
NCC07,1666.5652461963537,OUT017
NCD19,1915.6326431877264,OUT027
FDL46,1756.4205943973034,OUT049
FDM20,3801.211485619873,OUT045
NCI06,919.9095520621715,OUT010
DRM11,4144.974085265932,OUT035
NCH07,2299.7591785383925,OUT018
FDS23,2368.077751698761,OUT013
FDO49,270.34854841941274,OUT018
FDS35,1321.3971251669996,OUT049
DRK39,1333.3603523984282,OUT045
DRI39,1306.8436704134137,OUT049
FDV04,2077.0731030354173,OUT017
NCN14,2887.9036475285643,OUT035
FDH08,3195.3128363664255,OUT013
FDS20,2768.933365357624,OUT046
FDV40,1404.9410472374127,OUT049
FDZ48,-227.14103170685962,OUT010
FDS24,2843.7883050396804,OUT027
FDK44,2775.932118569603,OUT049
FDS48,1859.3737490028016,OUT045
FDK26,1592.2340886722714,OUT010
FDD23,3361.514970798658,OUT045
NCH54,2692.0784800640017,OUT017
NCP14,309.90245092963687,OUT010
FDM60,-1383.6259288965857,OUT010
FDV24,1999.8963427550725,OUT017
FDH08,2887.6012614812557,OUT018
FDS12,3728.822884498997,OUT027
FDR39,4752.276146313576,OUT027
FDP12,1837.0338236982548,OUT027
DRF60,5213.466916708843,OUT027
FDC09,1707.2529499577108,OUT035
FDF50,3188.367113084297,OUT018
FDG28,3393.8580284800864,OUT035
NCE19,1253.1965202809233,OUT017
NCM53,-255.21644227546835,OUT010
NCN18,2261.115723874185,OUT049
FDF32,3024.648714169893,OUT035
FDF11,3856.226390250564,OUT013
DRI59,3808.376818502393,OUT049
NCG54,3380.6167645914074,OUT035
FDM44,1543.739054743991,OUT046
FDT57,3541.0058906622658,OUT018
FDV24,1894.8175580052766,OUT046
FDI50,1934.8805047009673,OUT019
FDS09,691.630626544395,OUT035
NCC31,3939.679233302617,OUT027
FDQ07,1865.6724002166447,OUT019
FDC22,2941.7486978069114,OUT017
FDZ56,2679.024957132273,OUT046
FDZ40,-620.8823159532741,OUT019
FDS46,3088.499999526119,OUT027
DRD24,2420.8231723117465,OUT045
FDV45,3530.3014006232615,OUT017
FDL26,3086.8577154648247,OUT045
FDA56,2051.86090511894,OUT018
FDN27,2249.0620550045624,OUT046
FDM20,3941.396703142983,OUT049
FDO16,1498.4173625566384,OUT017
FDL03,3027.498226822988,OUT035
FDE58,2221.8788921318874,OUT046
FDI02,3619.102751518786,OUT027
NCC55,-1410.9293253020421,OUT019
FDR03,3294.9405049961647,OUT018
FDB14,1564.0626667081833,OUT017
FDR45,3855.3589963641743,OUT013
NCN07,1852.9481129604314,OUT017
FDM51,-248.02658757577944,OUT019
FDT52,5279.994079721407,OUT027
FDL26,3136.31889033509,OUT046
NCZ42,3791.755253842747,OUT046
DRI47,737.5994628806343,OUT019
FDW40,2475.926519594468,OUT013
FDN34,3273.136587070404,OUT046
FDS01,2888.17571383746,OUT035
NCG55,2151.5249934691174,OUT045
FDC11,2147.933800545392,OUT035
FDX35,3458.280816147692,OUT018
NCB06,2572.122919884172,OUT046
FDR09,2188.016014880448,OUT019
FDC53,1616.3264678448559,OUT017
FDY45,3973.894187037099,OUT013
FDA22,1409.7198111633368,OUT010
FDE02,1616.0580077332033,OUT035
FDW21,1469.2770212249568,OUT045
FDV34,1333.645332287831,OUT046
FDS59,1701.9257657537955,OUT049
NCW17,2433.7120029504313,OUT017
NCK54,2162.791160628308,OUT046
FDG17,2078.6400037072235,OUT019
FDG35,2817.3566285996285,OUT017
FDD08,-1375.3559364822643,OUT010
NCO07,3088.254851549054,OUT017
FDJ10,625.1661990839871,OUT010
FDW36,1659.9476106584325,OUT017
FDW21,-218.35246866474677,OUT010
FDY19,2372.5981467114816,OUT017
DRE03,576.595729289498,OUT013
NCC55,482.5923585844449,OUT049
FDH52,-578.3593261531494,OUT010
FDO09,4110.35332192582,OUT017
FDU43,3161.543055534048,OUT045
FDX09,1491.3361308434175,OUT010
FDH40,-392.1408983371367,OUT019
FDW58,1664.7657788328788,OUT017
FDC47,3820.85688053331,OUT017
NCR41,2190.5507667322718,OUT035
DRG49,4037.690497329454,OUT035
FDC52,3351.619972964847,OUT027
FDY13,1328.2932432732682,OUT046
FDY35,538.4605971601798,OUT013
FDI35,3465.2788461458067,OUT017
NCU18,2520.4958048201092,OUT049
FDY33,2916.5764353058225,OUT018
FDC15,3362.1789964269756,OUT027
FDU01,2905.815122523168,OUT049
NCU42,3245.935228053252,OUT046
NCV29,2455.887926537433,OUT018
NCY30,2865.2794951483966,OUT017
FDQ46,1691.421413306506,OUT049
FDG58,3947.0404862306696,OUT027
FDK33,3730.738111536267,OUT017
NCD07,1527.060585104825,OUT045
NCX29,3854.8633141274104,OUT027
NCT42,2516.135093979234,OUT013
DRN59,655.001995500927,OUT035
FDI44,1490.0050018287993,OUT035
FDA45,2791.100887740328,OUT049
FDP31,1179.1946429624095,OUT045
FDY01,2224.804687127458,OUT046
FDT09,2137.5398659914595,OUT018
DRH03,2319.158134762743,OUT027
FDA36,2553.568045322638,OUT018
NCF31,2027.396518744812,OUT017
FDG14,3217.098667332616,OUT049
FDG28,4667.937704025596,OUT027
FDU14,3986.51167861237,OUT049
FDY47,-20.191008232160016,OUT019
FDI56,1533.1968932209925,OUT049
DRD01,1251.8123697864887,OUT013
FDM22,1174.6854651376234,OUT046
FDH33,480.04652197462224,OUT013
DRZ24,2299.5533385111594,OUT013
NCQ38,1552.156507430524,OUT046
FDO16,2809.9275021652334,OUT027
FDU07,3915.7107477925983,OUT027
NCB07,3470.938418754818,OUT013
FDU48,1123.0285303193473,OUT045
NCM43,2563.7231210020636,OUT045
FDR31,666.5497606081158,OUT010
DRK49,227.45974815839133,OUT018
NCI30,1424.6506850603612,OUT010
DRD60,2900.821519284684,OUT017
NCG19,3144.9699128119373,OUT046
FDH12,1707.110827912577,OUT035
FDM32,995.407656867806,OUT035
FDM27,2691.8635407653237,OUT035
NCU53,3420.7483923261734,OUT027
NCQ18,2080.0925231114206,OUT046
FDS10,2770.9947923804402,OUT013
FDB33,3995.072025137014,OUT027
FDI12,1438.2526202267834,OUT013
NCW42,3085.2153881351974,OUT013
NCC06,2676.5818168531628,OUT018
FDW02,2433.265373149967,OUT017
NCD43,1045.477272641057,OUT017
FDM57,1137.5683318200931,OUT018
FDA58,3275.689888167003,OUT017
FDK56,2759.626771459688,OUT046
FDP52,3696.9855917472205,OUT045
FDW20,2049.367667159226,OUT018
FDS52,1628.1185816335083,OUT049
NCT29,1398.7610784619224,OUT018
NCL54,3291.6145748715467,OUT013
FDC05,2837.916690860179,OUT045
FDF34,3046.6518334404304,OUT035
FDP03,3726.139065147421,OUT027
FDD32,-420.5674314682724,OUT010
FDZ10,2273.9109434271777,OUT045
FDZ40,1314.2811701471655,OUT035
FDD51,191.98940139096476,OUT018
NCY30,945.1505275127474,OUT019
FDP58,3131.4531681521403,OUT017
FDV49,4124.183624108501,OUT017
FDY24,-1280.0990179085616,OUT019
NCO55,1661.488454395886,OUT017
FDR13,1778.702299239173,OUT017
FDS51,1326.9979201430483,OUT017
FDP26,1462.56078434283,OUT045
NCB54,3737.9039818781284,OUT027
FDF32,2968.0280935859246,OUT017
FDN31,2561.2944869028065,OUT018
DRM48,1145.4481801546199,OUT017
FDN20,3349.6495184496157,OUT049
DRL01,3801.0998804563105,OUT046
FDV56,1687.859535739743,OUT049
DRH13,2428.590194346318,OUT027
FDA03,2589.5295962697646,OUT017
FDF47,4491.969134944481,OUT027
FDX32,2482.4146643118747,OUT046
FDX57,1587.782090978627,OUT049
NCA30,2730.843877721645,OUT045
FDO49,561.6051529201854,OUT013
FDL04,353.0553890225516,OUT019
DRM48,1195.6902864704928,OUT035
FDR16,3626.102983344491,OUT013
NCC19,3154.3168689348445,OUT018
NCE42,3704.8701618057166,OUT045
FDY24,657.4173965070072,OUT017
FDH19,2810.7703263307853,OUT049
FDJ46,3311.478300018951,OUT013
FDN45,1859.7612395980714,OUT010
FDY08,1977.2499611041062,OUT035
FDZ37,1560.3457387955136,OUT035
NCT30,427.4090095080337,OUT045
DRY23,239.81995179715784,OUT018
NCZ30,2013.4456273696028,OUT018
FDC44,1937.5998446822337,OUT018
FDB45,1713.7466807459741,OUT035
FDY04,2664.8206647920915,OUT013
FDM27,2571.94326390356,OUT046
FDZ43,3940.681961542473,OUT017
FDT39,759.3788867090357,OUT019
NCC06,1134.1652447045972,OUT019
FDL15,3359.465209199551,OUT027
FDL57,4074.8423332583106,OUT017
FDU08,1511.614602427204,OUT046
FDK40,4089.9567414181956,OUT017
FDQ12,1328.4432959236253,OUT010
FDS48,2024.673954587758,OUT017
FDP09,3552.1153728924787,OUT045
FDW21,1604.7376080489803,OUT049
FDY25,3488.9304352732665,OUT035
DRE13,1553.1628306295647,OUT017
FDV43,-1325.1759999540527,OUT019
FDD22,2743.054128756433,OUT045
FDM46,-353.8078111176593,OUT019
NCO30,954.2915240636414,OUT010
FDM25,2709.330761940998,OUT046
NCN41,1776.846602891197,OUT049
FDU24,1981.2322359107507,OUT045
FDZ50,3383.6308692546672,OUT046
FDP45,3959.8831793685385,OUT013
NCM54,2244.505384864672,OUT045
FDW10,897.6993906832722,OUT019
FDP20,1844.7580767636646,OUT017
FDK32,3125.836044400624,OUT046
FDN52,1511.127845423253,OUT049
FDM58,2152.380243081307,OUT045
FDZ46,3005.49058147954,OUT027
NCA18,1377.0678042566478,OUT018
FDD35,2280.231045284498,OUT046
NCK31,660.3770410940642,OUT035
FDI40,2932.5420028627796,OUT027
FDT50,-300.28532101739927,OUT019
NCT06,2605.7046756945656,OUT046
FDT31,2973.384928784622,OUT035
FDT45,1233.3028747413264,OUT049
FDT13,2745.331770753307,OUT045
FDO50,1367.1237298441347,OUT045
NCU18,606.3438260162438,OUT010
NCR54,2923.363580308945,OUT049
NCO18,3066.545383498552,OUT018
FDU09,1724.6363793159535,OUT045
FDT13,2550.5370394163597,OUT018
FDE09,1622.3581607633896,OUT046
NCK53,315.87496749626973,OUT019
FDG45,3686.5076874812357,OUT049
DRH15,648.7119983574848,OUT035
FDO21,1330.3769892262735,OUT019
FDD14,4177.776563617843,OUT027
FDC09,1562.059227120667,OUT046
FDH45,1887.6308314105422,OUT027
FDV32,1241.8033005069449,OUT046
FDG12,2403.9647969046314,OUT035
FDS32,2482.499252143408,OUT013
NCL55,3607.783399944162,OUT018
DRE01,3407.3796476311036,OUT035
DRE15,1456.7019694547243,OUT049
NCL42,3793.0414967110255,OUT045
FDP31,1257.5990559521567,OUT013
FDN33,1204.0110736060178,OUT018
FDZ59,2637.828599848095,OUT046
FDE45,1512.7407772122176,OUT010
FDJ07,1695.5784790291746,OUT013
FDQ45,2526.6555409028683,OUT018
FDM33,5051.497394572684,OUT027
FDO15,-458.3320695727871,OUT010
FDM46,1479.7735212254215,OUT013
FDR03,3492.115155014869,OUT045
FDY49,2405.778761031004,OUT018
FDQ60,1011.8196781597526,OUT045
FDW10,2803.5267151247685,OUT049
FDO51,579.3205348546321,OUT049
FDJ40,1937.5053451155031,OUT018
FDS20,2503.4226052770105,OUT018
FDU45,2270.087453681944,OUT013
FDV02,2807.437055957021,OUT035
FDN09,3236.741110458054,OUT046
NCM55,4188.208899081847,OUT027
FDN23,2213.5533274971513,OUT018
FDY31,663.3819628031029,OUT010
FDW03,375.5520995624124,OUT010
FDD14,2764.800383789945,OUT046
FDV23,2410.6889840018725,OUT017
DRI03,2680.294122914918,OUT045
FDN13,1647.900528915255,OUT035
FDF45,2626.7966561908515,OUT027
FDU46,1587.8646342459615,OUT035
FDB57,3791.857400058694,OUT049
FDV12,2211.2583154403414,OUT049
FDQ58,1931.014221847504,OUT013
NCA18,1731.2684623279206,OUT017
FDH52,1312.663048507846,OUT049
FDM24,2252.61430138873,OUT018
NCP43,4152.3447389151315,OUT027
NCO18,1525.2318343629267,OUT019
FDM32,950.6737968167008,OUT017
NCL07,515.1466565366168,OUT017
FDK03,3964.5958611837714,OUT013
FDP59,1662.8162681401973,OUT017
FDQ24,3986.764139667597,OUT049
FDQ16,1942.9433791964602,OUT018
FDU44,2640.5020889138277,OUT013
FDH28,-1391.939529915035,OUT010
FDV28,-1418.1004594454612,OUT019
FDM22,1109.587869554171,OUT045
FDR56,3479.825782183024,OUT046
FDV39,2963.906493558131,OUT049
FDU37,153.14105450909176,OUT019
FDQ11,1593.3315894678526,OUT010
FDX02,3626.1277502062103,OUT045
NCS42,1780.2308669999852,OUT018
FDY57,2882.2903311785385,OUT027
FDB21,3899.2466022807084,OUT049
FDE28,3233.0218665985267,OUT017
FDQ55,2343.1831987563287,OUT017
FDA48,3757.1015279678313,OUT049
FDZ19,2637.990200848139,OUT045
NCC43,3222.4942572313075,OUT045
NCV18,1948.3644864931234,OUT046
NCA42,2288.146557744757,OUT018
FDY45,3936.1662905149633,OUT046
NCC30,2665.7933457136496,OUT045
FDM57,1446.1400101996344,OUT013
FDL09,223.27587236369345,OUT010
FDB09,3131.706055648755,OUT027
FDT44,1803.1199831222748,OUT035
NCT06,4008.395756550589,OUT027
FDX26,2859.1052241796574,OUT049
FDK32,3172.062433717496,OUT013
DRA12,2471.307708044386,OUT046
FDO46,1594.3430598808545,OUT010
FDE52,2641.3921910485674,OUT013
NCH42,3669.8410487293886,OUT045
FDV08,585.8818945960847,OUT035
FDB47,2730.319750168316,OUT018
FDC28,-252.18354744706062,OUT010
FDD22,2820.065390581182,OUT046
FDS07,3023.2719221565058,OUT027
DRI13,3611.472538169419,OUT045
FDG32,3409.857934982127,OUT018
FDU14,4003.3540858430906,OUT017
FDD28,-631.0689176196494,OUT019
NCP41,1694.5787049750284,OUT017
FDS08,2804.2339900437532,OUT049
FDX47,2531.496277886353,OUT045
FDC53,-244.78718575544792,OUT019
FDQ19,3984.5606675033723,OUT035
FDL14,2511.5650462187177,OUT045
FDM33,1855.447319073116,OUT019
FDA51,2148.4781491188733,OUT045
FDZ27,249.8494985962891,OUT018
FDT04,435.34296788839845,OUT046
DRC13,1832.351328045413,OUT049
FDR16,5021.202985739628,OUT027
FDQ03,4596.525692980645,OUT027
FDE38,3400.546844929548,OUT035
DRH23,2001.3703653436723,OUT027
FDT11,1044.622998326975,OUT019
FDD09,3489.887466268949,OUT035
FDR40,1332.4215550605427,OUT045
FDX07,2869.815047087788,OUT017
FDR07,1049.428455657878,OUT035
FDA51,2321.967342992043,OUT017
FDT59,1960.154751617466,OUT019
FDF20,3582.4810228998476,OUT017
FDR13,1598.7842056087989,OUT045
FDY26,3693.4634486929754,OUT049
FDW04,2451.5755243096737,OUT017
FDK52,3809.30497759445,OUT017
FDN60,2654.3733559129914,OUT049
FDM09,296.51383176862294,OUT019
FDP46,1492.923586349637,OUT049
FDB50,-464.38277952453507,OUT019
NCQ29,2829.306850639596,OUT049
FDP16,5275.931430865271,OUT027
FDX33,2336.536437312362,OUT018
FDP07,1102.0482531695177,OUT010
FDN22,3888.7654177020986,OUT046
FDF39,4093.4233604763494,OUT049
FDS21,743.4820208758115,OUT017
NCM42,1592.4543056241491,OUT013
FDK50,819.8133295236671,OUT019
DRF13,3924.6731132771383,OUT027
FDH35,2357.039599836727,OUT018
FDP60,1225.2895580805448,OUT018
DRJ49,3784.110612592919,OUT027
NCT42,696.1661527134011,OUT019
FDE38,3342.952726414583,OUT049
FDI04,2999.491992910665,OUT049
NCH54,2498.0117532907534,OUT045
FDT56,695.2024184850031,OUT049
DRD15,2939.9056994060306,OUT018
FDV58,2875.653173114917,OUT013
FDP21,3514.123643694015,OUT049
FDH05,3800.9842074045646,OUT013
FDR10,4022.4700783015314,OUT027
NCP06,1834.6497726097327,OUT045
FDF33,2256.7353582222945,OUT049
DRK37,3473.050342522325,OUT013
DRH49,771.8115269773721,OUT045
FDT58,2677.404961382508,OUT013
FDD41,1295.5678250956362,OUT018
FDP40,1359.001524061519,OUT018
FDM51,2950.3730598838715,OUT027
FDO45,-392.1200175376664,OUT010
FDW33,-263.3948833537795,OUT010
FDY24,492.50951915053804,OUT045
FDB10,1359.764813513964,OUT010
FDM40,2566.5025997130465,OUT035
NCI06,2847.603321886292,OUT017
FDW12,681.9007293045374,OUT019
FDX48,3381.7528851313696,OUT027
NCW05,4146.265515895362,OUT027
FDX27,1581.6849740798925,OUT017
DRM37,3454.241194162359,OUT045
FDA38,3184.0170895678184,OUT045
FDR36,450.12718207814476,OUT046
FDZ45,2895.644133531473,OUT046
FDG05,2671.9196444740473,OUT017
FDK28,3996.0141284704414,OUT013
FDV47,1342.4785396634215,OUT045
FDN21,2526.1570147876237,OUT045
FDP20,3141.430313577112,OUT027
FDI35,3299.5828409719693,OUT045
DRY23,540.5469345311278,OUT013
FDA56,2413.161909778848,OUT017
FDB09,1743.000717282423,OUT013
NCO26,3638.5062773041855,OUT027
FDQ49,1722.171458449358,OUT018
FDI52,3092.792278031823,OUT027
FDZ44,3074.585763836661,OUT027
FDZ09,2361.8184432147345,OUT018
FDY03,1727.9120367967798,OUT049
NCG42,2434.908241702859,OUT017
DRI13,5087.97997885646,OUT027
FDQ32,2368.1764648215803,OUT013
FDW16,2215.054231187817,OUT035
FDU27,1087.6474391519123,OUT046
FDR28,812.0085821785312,OUT010
FDQ49,169.8915617460184,OUT010
FDS37,1653.7506063008304,OUT046
FDW26,2817.2407974965067,OUT018
FDX12,3567.7626584820905,OUT018
NCP06,1936.5958217172033,OUT013
FDW45,660.0153496702328,OUT010
NCN30,1555.087753058468,OUT049
FDN24,1232.98803855576,OUT049
NCL41,1784.123907106144,OUT027
FDR02,422.5149482102298,OUT019
FDD09,1527.5611565353265,OUT010
FDS33,-350.7058058221055,OUT010
FDU22,2199.401856541356,OUT045
FDI53,2630.305238907479,OUT013
DRH01,2831.6891641290727,OUT049
FDX32,2485.3400144653633,OUT013
NCP30,169.7329859069946,OUT018
FDB60,2824.940747586059,OUT045
FDB14,1554.355942303866,OUT049
NCP02,1322.4116692912905,OUT035
FDJ10,2544.638820256627,OUT017
FDG34,1613.7837593729346,OUT046
NCB18,1519.744269081168,OUT017
FDM16,1416.2356598427582,OUT049
FDW25,1140.8536630007288,OUT018
FDB35,-353.64507693464293,OUT010
DRN11,2496.858382455307,OUT013
FDF41,2077.9885556679774,OUT019
FDH16,1369.1940717798911,OUT045
NCQ50,3311.8429550636524,OUT018
DRH23,336.16166567638686,OUT018
DRJ37,2584.1502125465695,OUT013
DRJ24,4221.145577985701,OUT027
FDY16,3506.9405667482265,OUT035
FDQ27,1505.321755571851,OUT045
FDZ33,1826.472751384681,OUT045
FDF29,2324.857601560724,OUT045
FDA08,2710.1177056296488,OUT049
FDG31,647.32177081182,OUT046
FDE34,1038.0653179994715,OUT019
NCR30,2099.8960355527024,OUT027
FDV33,4119.428895577186,OUT035
DRZ24,2043.3510505490294,OUT018
NCL54,3381.9017179790612,OUT035
FDR12,2803.8707544393833,OUT049
NCC54,3814.689404550415,OUT046
DRN59,554.2606659860433,OUT013
FDX50,-185.27025110473335,OUT019
FDV31,3528.2829220385497,OUT027
NCA29,4082.288246032138,OUT027
FDW60,3423.4352229703222,OUT049
FDX08,2886.3912019928657,OUT017
DRD49,3828.898451349549,OUT013
FDD33,3722.843021123983,OUT046
FDW35,508.910499173644,OUT013
FDJ36,1648.6784155212604,OUT017
FDV51,2794.779125910464,OUT035
FDW36,1574.3809631450567,OUT046
FDH35,2626.5059408750294,OUT046
NCS30,3732.955857802265,OUT027
FDN49,542.0431303637729,OUT017
FDL08,3592.5256691161458,OUT018
FDI09,3833.927254619025,OUT013
FDP19,2051.3206360551208,OUT018
FDU21,-1414.3472835314724,OUT010
NCP41,1513.864972305948,OUT045
FDY10,2254.626079696615,OUT013
FDP12,169.63255444686752,OUT018
NCN26,2298.2604501148257,OUT049
FDK44,2718.857006498937,OUT013
FDC28,1662.784633488559,OUT049
FDJ41,5421.9405391566825,OUT027
NCT29,1832.278578247331,OUT035
NCH42,1928.9973470416098,OUT019
FDU60,2991.3103199909756,OUT018
FDS02,3365.804850582615,OUT045
FDC51,2312.4977752764685,OUT046
FDU03,2798.766079912429,OUT013
FDX39,3551.043225044236,OUT045
NCY05,-1417.906817851253,OUT010
NCL06,4763.95637670753,OUT027
FDD32,1518.9860617580384,OUT035
NCN41,1626.4315787198957,OUT045
NCX53,2515.0646307718607,OUT049
FDU57,727.7567318548336,OUT019
FDQ23,1560.0993498582798,OUT046
FDQ52,3822.070474077431,OUT045
FDC14,403.3180485636635,OUT045
FDY09,1678.495833355153,OUT035
FDQ28,3111.017077383408,OUT045
FDV25,3665.002735271026,OUT046
FDJ07,1792.9773348548692,OUT035
DRB25,1692.8137740392826,OUT049
FDK52,1887.0021978684845,OUT019
FDY52,2037.0756243451956,OUT027
FDB28,2884.1242952574203,OUT046
FDT36,536.9275634184025,OUT035
FDV25,3778.0874168382497,OUT017
NCN07,3158.143243280423,OUT027
FDC57,2978.131937032283,OUT017
FDQ03,2934.534758528767,OUT018
FDU23,2751.281813468666,OUT017
NCX41,3132.1239760145045,OUT035
NCD06,621.7856773734288,OUT035
FDW08,1479.1633381599195,OUT045
NCU29,2569.0313340436337,OUT017
NCE06,2009.4774272411382,OUT013
FDV52,426.89048697733733,OUT010
FDB02,3436.683408473884,OUT017
NCR18,393.5122968798389,OUT045
FDK16,2149.0554996646374,OUT049
NCQ29,908.1448145786328,OUT010
FDZ01,-208.31852990625418,OUT019
FDW27,2699.11968038691,OUT035
FDD17,3547.353867747102,OUT018
FDW39,2736.229019635948,OUT013
DRH59,668.4633467472747,OUT045
FDS52,1580.4095512241347,OUT013
FDU40,4288.439650176245,OUT027
NCF54,2718.236940486892,OUT013
FDH46,1496.3251114463683,OUT045
NCP14,2206.411910866543,OUT049
FDH50,2870.7264736983902,OUT049
DRF15,155.09547303802037,OUT010
FDV27,2850.6849035607747,OUT027
NCJ06,1759.49700652198,OUT049
FDN02,3289.118676465287,OUT018
FDQ51,584.3416803295636,OUT049
FDQ07,3797.2392430708487,OUT017
FDS45,2269.397604185217,OUT049
NCJ06,1617.74512019329,OUT045
FDD36,1810.4993296565126,OUT035
FDY25,3294.2669277618006,OUT045
FDU52,1945.1105305368983,OUT046
DRK47,3853.4766883267102,OUT017
NCL30,2424.8691915457202,OUT017
FDN22,4039.4786140567694,OUT035
NCF30,3108.1768538023475,OUT027
