Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCB07,3571.258358000622,OUT013
FDU48,1586.2574579807315,OUT045
NCM43,2674.044516997699,OUT045
FDR31,344.3765110206428,OUT010
DRK49,674.8921289924715,OUT018
NCI30,552.4709563454956,OUT010
DRD60,2697.687524365989,OUT017
NCG19,2697.687524365989,OUT046
FDH12,1498.3155763918485,OUT035
FDM32,1361.6642827971182,OUT035
FDM27,2653.3227251427347,OUT035
NCU53,2389.8116873269687,OUT027
NCQ18,2120.1117931591534,OUT046
FDS10,2694.2687603854256,OUT013
FDB33,4306.918537606953,OUT027
FDI12,1391.5692027822288,OUT013
NCW42,2697.687524365989,OUT013
NCC06,3427.5054337289093,OUT018
FDW02,2120.1117931591534,OUT017
NCD43,1447.4204232109923,OUT017
FDM57,1391.5692027822288,OUT018
FDA58,2697.687524365989,OUT017
FDK56,2697.687524365989,OUT046
FDP52,4116.889441451797,OUT045
FDW20,2120.1117931591534,OUT018
FDS52,1470.1172654478103,OUT049
NCT29,1615.9882525896082,OUT018
NCL54,3432.3599349972965,OUT013
FDC05,2697.687524365989,OUT045
FDF34,2697.687524365989,OUT035
FDP03,3532.905439586023,OUT027
FDD32,198.6424811074043,OUT010
FDZ10,2120.1117931591534,OUT045
FDZ40,1009.2193513606792,OUT035
FDD51,676.2578623930316,OUT018
NCY30,455.25923551450904,OUT019
FDP58,2697.687524365989,OUT017
FDV49,4186.365476282306,OUT017
FDY24,128.93071980295096,OUT019
NCO55,1500.2667129963772,OUT017
FDR13,1600.3504546024858,OUT017
FDS51,1011.9108294447329,OUT017
FDP26,1498.3155763918485,OUT045
NCB54,3532.905439586023,OUT027
FDF32,2697.687524365989,OUT017
FDN31,2697.687524365989,OUT018
DRM48,1012.462340770918,OUT017
FDN20,3422.747835621232,OUT049
DRL01,4102.9991662153225,OUT046
FDV56,1500.2667129963772,OUT049
DRH13,2305.8169012436288,OUT027
FDA03,2592.488043102005,OUT017
FDF47,4329.767040826127,OUT027
FDX32,2592.488043102005,OUT046
FDX57,1424.8831121631758,OUT049
NCA30,2697.687524365989,OUT045
FDO49,747.6669589175489,OUT013
FDL04,344.3765110206428,OUT019
DRM48,1012.462340770918,OUT035
FDR16,3904.6763996572486,OUT013
NCC19,3566.2533642058825,OUT018
NCE42,4149.934218133469,OUT045
FDY24,700.8348080728515,OUT017
FDH19,2688.266377816054,OUT049
FDJ46,3414.854243949149,OUT013
FDN45,572.2389099870267,OUT010
FDY08,1641.680386476183,OUT035
FDZ37,1391.5692027822288,OUT035
NCT30,694.417606784681,OUT045
DRY23,675.5415721979953,OUT018
NCZ30,2120.1117931591534,OUT018
FDC44,2120.1117931591534,OUT018
FDB45,1498.3155763918485,OUT035
FDY04,2668.0851839620964,OUT013
FDM27,2662.402058757897,OUT046
FDZ43,4135.330977081114,OUT017
FDT39,344.3765110206428,OUT019
NCC06,405.5249558382235,OUT019
FDL15,2389.8116873269687,OUT027
FDL57,4186.365476282306,OUT017
FDU08,1427.917931879139,OUT046
FDK40,4187.407499322068,OUT017
FDQ12,546.0811087504126,OUT010
FDS48,1663.8113898385886,OUT017
FDP09,3930.1020421688067,OUT045
FDW21,1442.1399400442724,OUT049
FDY25,3463.129861871837,OUT035
DRE13,1391.5692027822288,OUT017
FDV43,128.93071980295096,OUT019
FDD22,3448.968508248314,OUT045
FDM46,232.80513191437413,OUT019
NCO30,505.3860653543493,OUT010
FDM25,2688.266377816054,OUT046
NCN41,1615.9882525896082,OUT049
FDU24,2120.1117931591534,OUT045
FDZ50,3498.499144831822,OUT046
FDP45,4163.541294877885,OUT013
NCM54,2120.1117931591534,OUT045
FDW10,444.4808009239112,OUT019
FDP20,1624.1855742285388,OUT017
FDK32,3425.26063123935,OUT046
FDN52,1391.5692027822288,OUT049
FDM58,2120.1117931591534,OUT045
FDZ46,2389.8116873269687,OUT027
NCA18,1600.3504546024858,OUT018
FDD35,2120.1117931591534,OUT046
NCK31,694.417606784681,OUT035
FDI40,2389.8116873269687,OUT027
FDT50,234.90837839532585,OUT019
NCT06,2674.044516997699,OUT046
FDT31,2697.687524365989,OUT035
FDT45,1080.7168002208125,OUT049
FDT13,2697.687524365989,OUT045
FDO50,1395.4409023159847,OUT045
NCU18,344.3765110206428,OUT010
NCR54,2697.687524365989,OUT049
NCO18,3446.504820070134,OUT018
FDU09,2120.1117931591534,OUT045
FDT13,2697.687524365989,OUT018
FDE09,1566.606846917604,OUT046
NCK53,344.3765110206428,OUT019
FDG45,3899.4221805926254,OUT049
DRH15,666.2356683493642,OUT035
FDO21,546.7268105274629,OUT019
FDD14,4329.767040826127,OUT027
FDC09,1498.3155763918485,OUT046
FDH45,891.0074510945865,OUT027
FDV32,1157.5693344029796,OUT046
FDG12,2120.1117931591534,OUT035
FDS32,2126.0800179988855,OUT013
NCL55,4137.457545075983,OUT018
DRE01,2697.687524365989,OUT035
DRE15,1380.832019179847,OUT049
NCL42,4141.844954359207,OUT045
FDP31,1157.5693344029796,OUT013
FDN33,1406.3563169064917,OUT018
FDZ59,2674.044516997699,OUT046
FDE45,468.11172111206645,OUT010
FDJ07,1603.561353014565,OUT013
FDQ45,2697.687524365989,OUT018
FDM33,5998.294171007888,OUT027
FDO15,155.01211981205785,OUT010
FDM46,1406.3563169064917,OUT013
FDR03,3825.100035761398,OUT045
FDY49,2674.044516997699,OUT018
FDQ60,1556.7301600491276,OUT045
FDW10,2688.266377816054,OUT049
FDO51,674.6150522173479,OUT049
FDJ40,2120.1117931591534,OUT018
FDS20,2697.687524365989,OUT018
FDU45,2120.1117931591534,OUT013
FDV02,2679.505811201175,OUT035
FDN09,2697.687524365989,OUT046
NCM55,4329.767040826127,OUT027
FDN23,2592.488043102005,OUT018
FDY31,344.3765110206428,OUT010
FDW03,344.3765110206428,OUT010
FDD14,2697.687524365989,OUT046
FDV23,2120.1117931591534,OUT017
DRI03,2688.266377816054,OUT045
FDN13,1447.0459231388572,OUT035
FDF45,1262.741590629361,OUT027
FDU46,1391.5692027822288,OUT035
FDB57,3991.5024235221545,OUT049
FDV12,2120.1117931591534,OUT049
FDQ58,1663.8113898385886,OUT013
NCA18,1596.422388925642,OUT017
FDH52,1081.2033657544716,OUT049
FDM24,2635.07546131811,OUT018
NCP43,4330.743096355043,OUT027
NCO18,468.91753227686627,OUT019
FDM32,1359.7536528451924,OUT017
NCL07,657.7826385457067,OUT017
FDK03,4163.541294877885,OUT013
FDP59,1498.3155763918485,OUT017
FDQ24,4138.387146549599,OUT049
FDQ16,2120.1117931591534,OUT018
FDU44,2662.402058757897,OUT013
FDH28,128.93071980295096,OUT010
FDV28,128.93071980295096,OUT019
FDM22,1010.0918953663105,OUT045
FDR56,3585.936551926438,OUT046
FDV39,2697.687524365989,OUT049
FDU37,344.3765110206428,OUT019
FDQ11,546.9357645326374,OUT010
FDX02,4028.9617757503484,OUT045
NCS42,2120.1117931591534,OUT018
FDY57,2389.8116873269687,OUT027
FDB21,4083.2097926627926,OUT049
FDE28,2697.687524365989,OUT017
FDQ55,2120.1117931591534,OUT017
FDA48,3981.813180723993,OUT049
FDZ19,2688.266377816054,OUT045
NCC43,2697.687524365989,OUT045
NCV18,2120.1117931591534,OUT046
NCA42,2662.402058757897,OUT018
FDY45,4187.389576242573,OUT046
NCC30,2694.2687603854256,OUT045
FDM57,1391.5692027822288,OUT013
FDL09,285.47008473177436,OUT010
FDB09,2389.8116873269687,OUT027
FDT44,1607.6253132299832,OUT035
NCT06,4330.743096355043,OUT027
FDX26,2697.687524365989,OUT049
FDK32,3411.0371141540636,OUT013
DRA12,2295.772769493882,OUT046
FDO46,527.2775150494325,OUT010
FDE52,3411.4917909945925,OUT013
NCH42,4104.194543529686,OUT045
FDV08,663.4792774638854,OUT035
FDB47,2697.687524365989,OUT018
FDC28,275.6155169119656,OUT010
FDD22,3443.7063411801932,OUT046
FDS07,2389.8116873269687,OUT027
DRI13,3928.802320361243,OUT045
FDG32,3974.6217672296934,OUT018
FDU14,4181.270319449963,OUT017
FDD28,135.71490402718908,OUT019
NCP41,1514.460784987247,OUT017
FDS08,2688.266377816054,OUT049
FDX47,2659.444178453318,OUT045
FDC53,243.13943914363827,OUT019
FDQ19,4138.516991217596,OUT035
FDL14,2653.3227251427347,OUT045
FDM33,571.3023572152257,OUT019
FDA51,2120.1117931591534,OUT045
FDZ27,706.4799015187908,OUT018
FDT04,673.9082584792907,OUT046
DRC13,1622.1338028352404,OUT049
FDR16,5998.294171007888,OUT027
FDQ03,4329.767040826127,OUT027
FDE38,3443.639931095285,OUT035
DRH23,925.0499906308971,OUT027
FDT11,506.46324936589764,OUT019
FDD09,3457.3659409096963,OUT035
FDR40,1391.5692027822288,OUT045
FDX07,2697.687524365989,OUT017
FDR07,1380.1910780538017,OUT035
FDA51,2120.1117931591534,OUT017
FDT59,571.076459392769,OUT019
FDF20,3584.3125691338487,OUT017
FDR13,1596.422388925642,OUT045
FDY26,3900.417518938603,OUT049
FDW04,2120.1117931591534,OUT017
FDK52,4090.038913906836,OUT017
FDN60,2659.444178453318,OUT049
FDM09,288.3537436318606,OUT019
FDP46,1391.5692027822288,OUT049
FDB50,169.36296912607065,OUT019
NCQ29,1663.8113898385886,OUT049
FDP16,5998.294171007888,OUT027
FDX33,2665.2435706627466,OUT018
FDP07,518.726310565663,OUT010
FDN22,4160.136134471323,OUT046
FDF39,4153.654128876156,OUT049
FDS21,700.8348080728515,OUT017
NCM42,1500.2667129963772,OUT013
FDK50,385.89420391793874,OUT019
DRF13,3533.8814951149384,OUT027
FDH35,2674.044516997699,OUT018
FDP60,1447.0459231388572,OUT018
DRJ49,3533.8814951149384,OUT027
NCT42,344.3765110206428,OUT019
FDE38,3440.303262247629,OUT049
FDI04,2697.687524365989,OUT049
NCH54,2659.444178453318,OUT045
FDT56,711.4439535838887,OUT049
DRD15,2697.687524365989,OUT018
FDV58,2697.687524365989,OUT013
FDP21,3496.660037754257,OUT049
FDH05,4089.967358059688,OUT013
FDR10,4315.366819450718,OUT027
NCP06,1661.1742830437977,OUT045
FDF33,2120.1117931591534,OUT049
DRK37,3490.3823037151797,OUT013
DRH49,1358.0095446297732,OUT045
FDT58,2674.044516997699,OUT013
FDD41,1498.3155763918485,OUT018
FDP40,1553.1986456055934,OUT018
FDM51,2389.8116873269687,OUT027
FDO45,198.6424811074043,OUT010
FDW33,250.61971923234753,OUT010
FDY24,700.8348080728515,OUT045
FDB10,544.416957211985,OUT010
FDM40,2208.626418901793,OUT035
NCI06,2697.687524365989,OUT017
FDW12,344.3765110206428,OUT019
FDX48,2389.8116873269687,OUT027
NCW05,5998.294171007888,OUT027
FDX27,1423.385853913463,OUT017
DRM37,3607.836076132101,OUT045
FDA38,2697.687524365989,OUT045
FDR36,673.4908802531482,OUT046
FDZ45,2697.687524365989,OUT046
FDG05,2662.402058757897,OUT017
FDK28,4171.761036469943,OUT013
FDV47,1391.5692027822288,OUT045
FDN21,2662.402058757897,OUT045
FDP20,2389.8116873269687,OUT027
FDI35,3477.723652892682,OUT045
DRY23,720.6360968049557,OUT013
FDA56,2120.1117931591534,OUT017
FDB09,1615.9882525896082,OUT013
NCO26,3532.905439586023,OUT027
FDQ49,1663.8113898385886,OUT018
FDI52,2389.8116873269687,OUT027
FDZ44,2389.8116873269687,OUT027
FDZ09,2674.044516997699,OUT018
FDY03,1588.0343703785466,OUT049
NCG42,2120.1117931591534,OUT017
DRI13,5998.294171007888,OUT027
FDQ32,2120.1117931591534,OUT013
FDW16,2120.1117931591534,OUT035
FDU27,1101.3921750385837,OUT046
FDR28,386.02370900864844,OUT010
FDQ49,285.47008473177436,OUT010
FDS37,1596.422388925642,OUT046
FDW26,2697.687524365989,OUT018
FDX12,4103.772589921304,OUT018
NCP06,1663.8113898385886,OUT013
FDW45,344.3765110206428,OUT010
NCN30,1423.385853913463,OUT049
FDN24,1084.079980163768,OUT049
NCL41,884.003021735192,OUT027
FDR02,344.3765110206428,OUT019
FDD09,508.87122425627314,OUT010
FDS33,199.2860606890824,OUT010
FDU22,2120.1117931591534,OUT045
FDI53,2665.2435706627466,OUT013
DRH01,2688.266377816054,OUT049
FDX32,2295.772769493882,OUT013
NCP30,672.818288100502,OUT018
FDB60,2697.687524365989,OUT045
FDB14,1406.3563169064917,OUT049
NCP02,1009.6264540036285,OUT035
FDJ10,2126.0800179988855,OUT017
FDG34,1553.1986456055934,OUT046
NCB18,1391.5692027822288,OUT017
FDM16,1253.280625391305,OUT049
FDW25,1391.5692027822288,OUT018
FDB35,225.42290129277976,OUT010
DRN11,2295.772769493882,OUT013
FDF41,567.4313169407951,OUT019
FDH16,1391.5692027822288,OUT045
NCQ50,3891.8322620872973,OUT018
DRH23,712.8971028069616,OUT018
DRJ37,2648.0653865584427,OUT013
DRJ24,4329.767040826127,OUT027
FDY16,3488.374397559276,OUT035
FDQ27,1498.3155763918485,OUT045
FDZ33,1656.331678810075,OUT045
FDF29,2120.1117931591534,OUT045
FDA08,2668.0851839620964,OUT049
FDG31,812.1996747924417,OUT046
FDE34,487.1026586764583,OUT019
NCR30,1708.4262117007934,OUT027
FDV33,4190.796891840445,OUT035
DRZ24,2120.1117931591534,OUT018
NCL54,3428.8335620745,OUT035
FDR12,2688.266377816054,OUT049
NCC54,4116.279353822427,OUT046
DRN59,746.2648783563195,OUT013
FDX50,273.0228281248716,OUT019
FDV31,2389.8116873269687,OUT027
NCA29,4330.743096355043,OUT027
FDW60,3455.9440983644263,OUT049
FDX08,2697.687524365989,OUT017
DRD49,4109.609342412737,OUT013
FDD33,4094.9336605513463,OUT046
FDW35,720.6360968049557,OUT013
FDJ36,1498.3155763918485,OUT017
FDV51,2674.044516997699,OUT035
FDW36,1498.3155763918485,OUT046
FDH35,2674.044516997699,OUT046
NCS30,3532.905439586023,OUT027
FDN49,658.749675718709,OUT017
FDL08,4101.69002820135,OUT018
FDI09,4119.781167906953,OUT013
FDP19,2120.1117931591534,OUT018
FDU21,128.93071980295096,OUT010
NCP41,1500.2667129963772,OUT045
FDY10,2120.1117931591534,OUT013
FDP12,667.887699633077,OUT018
NCN26,2120.1117931591534,OUT049
FDK44,2688.266377816054,OUT013
FDC28,1510.8640187011179,OUT049
FDJ41,5998.294171007888,OUT027
NCT29,1618.1831879428398,OUT035
NCH42,568.686582987973,OUT019
FDU60,3414.741708514503,OUT018
FDS02,3578.4958583948155,OUT045
FDC51,2120.1117931591534,OUT046
FDU03,2697.687524365989,OUT013
FDX39,3928.0194804488538,OUT045
NCY05,128.93071980295096,OUT010
NCL06,4329.767040826127,OUT027
FDD32,1381.7184117574202,OUT035
NCN41,1615.9882525896082,OUT045
NCX53,2202.512255095973,OUT049
FDU57,344.3765110206428,OUT019
FDQ23,1498.3155763918485,OUT046
FDQ52,4159.448035643326,OUT045
FDC14,662.4124560322191,OUT045
FDY09,1612.9162366577325,OUT035
FDQ28,3445.9097126481374,OUT045
FDV25,3993.7473020330626,OUT046
FDJ07,1596.422388925642,OUT035
DRB25,1498.3155763918485,OUT049
FDK52,571.3023572152257,OUT019
FDY52,1161.1099517763016,OUT027
FDB28,2697.687524365989,OUT046
FDT36,656.6141175610609,OUT035
FDV25,4017.9556832556946,OUT017
NCN07,2389.8116873269687,OUT027
FDC57,2697.687524365989,OUT017
FDQ03,2697.687524365989,OUT018
FDU23,2674.044516997699,OUT017
NCX41,2697.687524365989,OUT035
NCD06,694.417606784681,OUT035
FDW08,1498.3155763918485,OUT045
NCU29,2592.488043102005,OUT017
NCE06,1663.8113898385886,OUT013
FDV52,344.3765110206428,OUT010
FDB02,3451.9509001395077,OUT017
NCR18,664.1955676589218,OUT045
FDK16,2120.1117931591534,OUT049
NCQ29,286.11366431345255,OUT010
FDZ01,250.42110533361367,OUT019
FDW27,2659.444178453318,OUT035
FDD17,4086.553523692589,OUT018
FDW39,2691.3356546225177,OUT013
DRH59,1000.7678965109756,OUT045
FDS52,1493.023661670935,OUT013
FDU40,4330.743096355043,OUT027
NCF54,2688.266377816054,OUT013
FDH46,1498.3155763918485,OUT045
NCP14,2120.1117931591534,OUT049
FDH50,2697.687524365989,OUT049
DRF15,285.47008473177436,OUT010
FDV27,2389.8116873269687,OUT027
NCJ06,1615.9882525896082,OUT049
FDN02,3802.8131322774952,OUT018
FDQ51,701.2282179309444,OUT049
FDQ07,4016.347753070384,OUT017
FDS45,2120.1117931591534,OUT049
NCJ06,1615.9882525896082,OUT045
FDD36,1600.3504546024858,OUT035
FDY25,3478.156414690083,OUT045
FDU52,1663.8113898385886,OUT046
DRK47,4077.102233262298,OUT017
NCL30,2120.1117931591534,OUT017
FDN22,4167.537299417588,OUT035
NCF30,2389.8116873269687,OUT027
FDK03,4184.618915694622,OUT035
FDT45,1011.544712016371,OUT017
NCC54,5998.294171007888,OUT027
FDP08,3573.3233957245766,OUT018
FDU44,2668.0851839620964,OUT046
