Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDE52,3170.308017391304,OUT035
NCB54,2228.8190701149433,OUT045
NCF31,1896.012595348837,OUT035
FDJ08,4462.521958778627,OUT027
NCC07,1599.4474235294117,OUT017
NCD19,1324.458968627452,OUT027
FDL46,1705.3490010869566,OUT049
FDM20,4606.350615999999,OUT045
NCI06,490.1262341463413,OUT010
DRM11,4149.773190099009,OUT035
NCH07,2283.2501333333325,OUT018
FDS23,2063.101362295083,OUT013
FDO49,684.5836303030308,OUT018
FDS35,1035.411775409836,OUT049
DRK39,1369.1664846153847,OUT045
DRI39,916.9260097826082,OUT049
FDV04,1896.012595348837,OUT017
NCN14,2979.5148471910093,OUT035
FDH08,3049.0817586956514,OUT013
FDS20,2979.5148471910093,OUT046
FDV40,1138.1988561983467,OUT049
FDZ48,229.7925915343914,OUT010
FDS24,2282.8084213592233,OUT027
FDK44,2423.5481286821714,OUT049
FDS48,1896.012595348837,OUT045
FDK26,490.1262341463413,OUT010
FDD23,3733.9569976190464,OUT045
NCH54,2791.112776216218,OUT017
NCP14,327.53172578616375,OUT010
FDM60,92.67548155339804,OUT010
FDV24,1896.012595348837,OUT017
FDH08,3049.0817586956514,OUT018
FDS12,3437.494287850468,OUT027
FDR39,5567.597939285714,OUT027
FDP12,1324.458968627452,OUT027
DRF60,6367.764041269838,OUT027
FDC09,1599.4474235294117,OUT035
FDF50,3299.111195180723,OUT018
FDG28,3049.0817586956514,OUT035
NCE19,916.9260097826082,OUT017
NCM53,229.7925915343914,OUT010
NCN18,1746.6513225225226,OUT049
FDF32,2472.942983177569,OUT035
FDF11,4606.350615999999,OUT013
DRI59,3949.1048797545977,OUT049
NCG54,3536.0129755725193,OUT035
FDM44,1525.383107575757,OUT046
FDT57,3569.5654108527115,OUT018
FDV24,1896.012595348837,OUT046
FDI50,583.6372011560693,OUT019
FDS09,753.7126965116283,OUT035
NCC31,3782.7328118811884,OUT027
FDQ07,583.6372011560693,OUT019
FDC22,2738.667839053255,OUT017
FDZ56,2791.112776216218,OUT046
FDZ40,165.91858165137614,OUT019
FDS46,2507.7161176470586,OUT027
DRD24,2228.8190701149433,OUT045
FDV45,3733.9569976190464,OUT017
FDL26,3170.308017391304,OUT045
FDA56,2063.101362295083,OUT018
FDN27,2218.977246268658,OUT046
FDM20,4606.350615999999,OUT049
FDO16,1369.1664846153847,OUT017
FDL03,2472.942983177569,OUT035
FDE58,1928.9747828571421,OUT046
FDI02,3437.494287850468,OUT027
NCC55,92.67548155339804,OUT019
FDR03,3569.5654108527115,OUT018
FDB14,1599.4474235294117,OUT017
FDR45,4606.350615999999,OUT013
NCN07,1621.5138834951456,OUT017
FDM51,229.7925915343914,OUT019
FDT52,6367.764041269838,OUT027
FDL26,3170.308017391304,OUT046
NCZ42,4149.773190099009,OUT046
DRI47,327.53172578616375,OUT019
FDW40,2063.101362295083,OUT013
FDN34,3536.0129755725193,OUT046
FDS01,2508.868517985612,OUT035
NCG55,2218.977246268658,OUT045
FDC11,1928.9747828571421,OUT035
FDX35,3569.5654108527115,OUT018
NCB06,2423.5481286821714,OUT046
FDR09,583.6372011560693,OUT019
FDC53,1599.4474235294117,OUT017
FDY45,4149.773190099009,OUT013
FDA22,425.35826415094357,OUT010
FDE02,1599.4474235294117,OUT035
FDW21,1407.5078580000002,OUT045
FDV34,1252.0369,OUT046
FDS59,1525.383107575757,OUT049
NCW17,2228.8190701149433,OUT017
NCK54,2218.977246268658,OUT046
FDG17,583.6372011560693,OUT019
FDG35,2807.2505857142874,OUT017
FDD08,92.67548155339804,OUT010
NCO07,2738.667839053255,OUT017
FDJ10,327.53172578616375,OUT010
FDW36,1599.4474235294117,OUT017
FDW21,229.7925915343914,OUT010
FDY19,2218.977246268658,OUT017
DRE03,684.5836303030308,OUT013
NCC55,665.6883440993785,OUT049
FDH52,165.91858165137614,OUT010
FDO09,4606.350615999999,OUT017
FDU43,3049.0817586956514,OUT045
FDX09,425.35826415094357,OUT010
FDH40,229.7925915343914,OUT019
FDW58,1599.4474235294117,OUT017
FDC47,3949.1048797545977,OUT017
NCR41,2218.977246268658,OUT035
DRG49,4421.557122981369,OUT035
FDC52,2507.7161176470586,OUT027
FDY13,1379.1134209677418,OUT046
FDY35,496.5611773584909,OUT013
FDI35,3299.111195180723,OUT017
NCU18,2228.8190701149433,OUT049
FDY33,3170.308017391304,OUT018
FDC15,2507.7161176470586,OUT027
FDU01,2979.5148471910093,OUT049
NCU42,3536.0129755725193,OUT046
NCV29,2283.2501333333325,OUT018
NCY30,2979.5148471910093,OUT017
FDQ46,1705.3490010869566,OUT049
FDG58,3782.7328118811884,OUT027
FDK33,3949.1048797545977,OUT017
NCD07,1535.3863760563383,OUT045
NCX29,3782.7328118811884,OUT027
NCT42,2733.6691174603184,OUT013
DRN59,753.7126965116283,OUT035
FDI44,1252.0369,OUT035
FDA45,2423.5481286821714,OUT049
FDP31,1035.411775409836,OUT045
FDY01,1928.9747828571421,OUT046
FDT09,2063.101362295083,OUT018
DRH03,2282.8084213592233,OUT027
FDA36,2979.5148471910093,OUT018
NCF31,1896.012595348837,OUT017
FDG14,3170.308017391304,OUT049
FDG28,4462.521958778627,OUT027
FDU14,4606.350615999999,OUT049
FDY47,318.61556363636373,OUT019
FDI56,1379.1134209677418,OUT049
DRD01,916.9260097826082,OUT013
FDM22,916.9260097826082,OUT046
FDH33,496.5611773584909,OUT013
DRZ24,1928.9747828571421,OUT013
NCQ38,1525.383107575757,OUT046
FDO16,2282.8084213592233,OUT027
FDU07,3782.7328118811884,OUT027
NCB07,3733.9569976190464,OUT013
FDU48,1535.3863760563383,OUT045
NCM43,2791.112776216218,OUT045
FDR31,327.53172578616375,OUT010
DRK49,496.5611773584909,OUT018
NCI30,583.6372011560693,OUT010
DRD60,2979.5148471910093,OUT017
NCG19,3049.0817586956514,OUT046
FDH12,1599.4474235294117,OUT035
FDM32,1599.4474235294117,OUT035
FDM27,2791.112776216218,OUT035
NCU53,2507.7161176470586,OUT027
NCQ18,1928.9747828571421,OUT046
FDS10,2423.5481286821714,OUT013
FDB33,3782.7328118811884,OUT027
FDI12,1138.1988561983467,OUT013
NCW42,3049.0817586956514,OUT013
NCC06,3170.308017391304,OUT018
FDW02,2228.8190701149433,OUT017
NCD43,1599.4474235294117,OUT017
FDM57,1138.1988561983467,OUT018
FDA58,3049.0817586956514,OUT017
FDK56,2979.5148471910093,OUT046
FDP52,4289.47653114754,OUT045
FDW20,2063.101362295083,OUT018
FDS52,1407.5078580000002,OUT049
NCT29,1535.3863760563383,OUT018
NCL54,3299.111195180723,OUT013
FDC05,2738.667839053255,OUT045
FDF34,2738.667839053255,OUT035
FDP03,3437.494287850468,OUT027
FDD32,229.7925915343914,OUT010
FDZ10,2228.8190701149433,OUT045
FDZ40,916.9260097826082,OUT035
FDD51,496.5611773584909,OUT018
NCY30,425.35826415094357,OUT019
FDP58,3049.0817586956514,OUT017
FDV49,4421.557122981369,OUT017
FDY24,165.91858165137614,OUT019
NCO55,1599.4474235294117,OUT017
FDR13,1621.5138834951456,OUT017
FDS51,1035.411775409836,OUT017
FDP26,1407.5078580000002,OUT045
NCB54,3437.494287850468,OUT027
FDF32,2472.942983177569,OUT017
FDN31,2979.5148471910093,OUT018
DRM48,916.9260097826082,OUT017
FDN20,3299.111195180723,OUT049
DRL01,4289.47653114754,OUT046
FDV56,1525.383107575757,OUT049
DRH13,2507.7161176470586,OUT027
FDA03,2807.2505857142874,OUT017
FDF47,4462.521958778627,OUT027
FDX32,2791.112776216218,OUT046
FDX57,1525.383107575757,OUT049
NCA30,2472.942983177569,OUT045
FDO49,684.5836303030308,OUT013
FDL04,327.53172578616375,OUT019
DRM48,916.9260097826082,OUT035
FDR16,4289.47653114754,OUT013
NCC19,3299.111195180723,OUT018
NCE42,4606.350615999999,OUT045
FDY24,753.7126965116283,OUT017
FDH19,2423.5481286821714,OUT049
FDJ46,3299.111195180723,OUT013
FDN45,583.6372011560693,OUT010
FDY08,1535.3863760563383,OUT035
FDZ37,1369.1664846153847,OUT035
NCT30,753.7126965116283,OUT045
DRY23,496.5611773584909,OUT018
NCZ30,2063.101362295083,OUT018
FDC44,1746.6513225225226,OUT018
FDB45,1599.4474235294117,OUT035
FDY04,2423.5481286821714,OUT013
FDM27,2791.112776216218,OUT046
FDZ43,4149.773190099009,OUT017
FDT39,327.53172578616375,OUT019
NCC06,327.53172578616375,OUT019
FDL15,2507.7161176470586,OUT027
FDL57,4421.557122981369,OUT017
FDU08,1407.5078580000002,OUT046
FDK40,4606.350615999999,OUT017
FDQ12,583.6372011560693,OUT010
FDS48,1896.012595348837,OUT017
FDP09,3949.1048797545977,OUT045
FDW21,1407.5078580000002,OUT049
FDY25,3299.111195180723,OUT035
DRE13,1379.1134209677418,OUT017
FDV43,92.67548155339804,OUT019
FDD22,3170.308017391304,OUT045
FDM46,229.7925915343914,OUT019
NCO30,490.1262341463413,OUT010
FDM25,2508.868517985612,OUT046
NCN41,1705.3490010869566,OUT049
FDU24,1928.9747828571421,OUT045
FDZ50,3733.9569976190464,OUT046
FDP45,4421.557122981369,OUT013
NCM54,2228.8190701149433,OUT045
FDW10,425.35826415094357,OUT019
FDP20,1621.5138834951456,OUT017
FDK32,3170.308017391304,OUT046
FDN52,1138.1988561983467,OUT049
FDM58,1928.9747828571421,OUT045
FDZ46,2507.7161176470586,OUT027
NCA18,1535.3863760563383,OUT018
FDD35,2381.785145038167,OUT046
NCK31,753.7126965116283,OUT035
FDI40,2507.7161176470586,OUT027
FDT50,229.7925915343914,OUT019
NCT06,2423.5481286821714,OUT046
FDT31,2979.5148471910093,OUT035
FDT45,916.9260097826082,OUT049
FDT13,2979.5148471910093,OUT045
FDO50,1252.0369,OUT045
NCU18,327.53172578616375,OUT010
NCR54,2472.942983177569,OUT049
NCO18,3536.0129755725193,OUT018
FDU09,1928.9747828571421,OUT045
FDT13,2979.5148471910093,OUT018
FDE09,1705.3490010869566,OUT046
NCK53,327.53172578616375,OUT019
FDG45,3949.1048797545977,OUT049
DRH15,665.6883440993785,OUT035
FDO21,583.6372011560693,OUT019
FDD14,4462.521958778627,OUT027
FDC09,1525.383107575757,OUT046
FDH45,1324.458968627452,OUT027
FDV32,1035.411775409836,OUT046
FDG12,2218.977246268658,OUT035
FDS32,2063.101362295083,OUT013
NCL55,3569.5654108527115,OUT018
DRE01,3049.0817586956514,OUT035
DRE15,1138.1988561983467,OUT049
NCL42,4149.773190099009,OUT045
FDP31,1035.411775409836,OUT013
FDN33,1323.298049382716,OUT018
FDZ59,2508.868517985612,OUT046
FDE45,425.35826415094357,OUT010
FDJ07,1705.3490010869566,OUT013
FDQ45,2979.5148471910093,OUT018
FDM33,6367.764041269838,OUT027
FDO15,165.91858165137614,OUT010
FDM46,1323.298049382716,OUT013
FDR03,4289.47653114754,OUT045
FDY49,2283.2501333333325,OUT018
FDQ60,1535.3863760563383,OUT045
FDW10,2423.5481286821714,OUT049
FDO51,665.6883440993785,OUT049
FDJ40,1746.6513225225226,OUT018
FDS20,2979.5148471910093,OUT018
FDU45,2218.977246268658,OUT013
FDV02,2807.2505857142874,OUT035
FDN09,3049.0817586956514,OUT046
NCM55,4462.521958778627,OUT027
FDN23,2283.2501333333325,OUT018
FDY31,327.53172578616375,OUT010
FDW03,327.53172578616375,OUT010
FDD14,2979.5148471910093,OUT046
FDV23,2228.8190701149433,OUT017
DRI03,2733.6691174603184,OUT045
FDN13,1599.4474235294117,OUT035
FDF45,1324.458968627452,OUT027
FDU46,1252.0369,OUT035
FDB57,4289.47653114754,OUT049
FDV12,1746.6513225225226,OUT049
FDQ58,1896.012595348837,OUT013
NCA18,1535.3863760563383,OUT017
FDH52,1035.411775409836,OUT049
FDM24,2283.2501333333325,OUT018
NCP43,4462.521958778627,OUT027
NCO18,425.35826415094357,OUT019
FDM32,1252.0369,OUT017
NCL07,578.67374214876,OUT017
FDK03,4421.557122981369,OUT013
FDP59,1599.4474235294117,OUT017
FDQ24,4149.773190099009,OUT049
FDQ16,1746.6513225225226,OUT018
FDU44,2791.112776216218,OUT013
FDH28,92.67548155339804,OUT010
FDV28,92.67548155339804,OUT019
FDM22,916.9260097826082,OUT045
FDR56,3733.9569976190464,OUT046
FDV39,2738.667839053255,OUT049
FDU37,327.53172578616375,OUT019
FDQ11,583.6372011560693,OUT010
FDX02,3949.1048797545977,OUT045
NCS42,1746.6513225225226,OUT018
FDY57,2282.8084213592233,OUT027
FDB21,3748.941813861387,OUT049
FDE28,3049.0817586956514,OUT017
FDQ55,2218.977246268658,OUT017
FDA48,3949.1048797545977,OUT049
FDZ19,2508.868517985612,OUT045
NCC43,3049.0817586956514,OUT045
NCV18,1928.9747828571421,OUT046
NCA42,2283.2501333333325,OUT018
FDY45,4606.350615999999,OUT046
NCC30,2807.2505857142874,OUT045
FDM57,1379.1134209677418,OUT013
FDL09,318.61556363636373,OUT010
FDB09,2507.7161176470586,OUT027
FDT44,1535.3863760563383,OUT035
NCT06,3782.7328118811884,OUT027
FDX26,2979.5148471910093,OUT049
FDK32,3170.308017391304,OUT013
DRA12,2228.8190701149433,OUT046
FDO46,490.1262341463413,OUT010
FDE52,3170.308017391304,OUT013
NCH42,3949.1048797545977,OUT045
FDV08,665.6883440993785,OUT035
FDB47,2738.667839053255,OUT018
FDC28,229.7925915343914,OUT010
FDD22,3170.308017391304,OUT046
FDS07,2507.7161176470586,OUT027
DRI13,3949.1048797545977,OUT045
FDG32,3569.5654108527115,OUT018
FDU14,4606.350615999999,OUT017
FDD28,165.91858165137614,OUT019
NCP41,1599.4474235294117,OUT017
FDS08,2508.868517985612,OUT049
FDX47,2508.868517985612,OUT045
FDC53,229.7925915343914,OUT019
FDQ19,4606.350615999999,OUT035
FDL14,2508.868517985612,OUT045
FDM33,583.6372011560693,OUT019
FDA51,1928.9747828571421,OUT045
FDZ27,684.5836303030308,OUT018
FDT04,665.6883440993785,OUT046
DRC13,1705.3490010869566,OUT049
FDR16,6367.764041269838,OUT027
FDQ03,4462.521958778627,OUT027
FDE38,3536.0129755725193,OUT035
DRH23,1324.458968627452,OUT027
FDT11,490.1262341463413,OUT019
FDD09,3299.111195180723,OUT035
FDR40,1369.1664846153847,OUT045
FDX07,2979.5148471910093,OUT017
FDR07,1599.4474235294117,OUT035
FDA51,1928.9747828571421,OUT017
FDT59,583.6372011560693,OUT019
FDF20,3733.9569976190464,OUT017
FDR13,1621.5138834951456,OUT045
FDY26,4289.47653114754,OUT049
FDW04,2228.8190701149433,OUT017
FDK52,3949.1048797545977,OUT017
FDN60,2791.112776216218,OUT049
FDM09,318.61556363636373,OUT019
FDP46,1138.1988561983467,OUT049
FDB50,165.91858165137614,OUT019
NCQ29,1896.012595348837,OUT049
FDP16,6367.764041269838,OUT027
FDX33,2283.2501333333325,OUT018
FDP07,490.1262341463413,OUT010
FDN22,3748.941813861387,OUT046
FDF39,4149.773190099009,OUT049
FDS21,753.7126965116283,OUT017
NCM42,1323.298049382716,OUT013
FDK50,425.35826415094357,OUT019
DRF13,3782.7328118811884,OUT027
FDH35,2283.2501333333325,OUT018
FDP60,1323.298049382716,OUT018
DRJ49,3437.494287850468,OUT027
NCT42,327.53172578616375,OUT019
FDE38,3536.0129755725193,OUT049
FDI04,2738.667839053255,OUT049
NCH54,2791.112776216218,OUT045
FDT56,684.5836303030308,OUT049
DRD15,3049.0817586956514,OUT018
FDV58,2472.942983177569,OUT013
FDP21,3733.9569976190464,OUT049
FDH05,4289.47653114754,OUT013
FDR10,3782.7328118811884,OUT027
NCP06,1896.012595348837,OUT045
FDF33,1746.6513225225226,OUT049
DRK37,3733.9569976190464,OUT013
DRH49,1252.0369,OUT045
FDT58,2508.868517985612,OUT013
FDD41,1323.298049382716,OUT018
FDP40,1621.5138834951456,OUT018
FDM51,2507.7161176470586,OUT027
FDO45,229.7925915343914,OUT010
FDW33,229.7925915343914,OUT010
FDY24,753.7126965116283,OUT045
FDB10,583.6372011560693,OUT010
FDM40,2228.8190701149433,OUT035
NCI06,2979.5148471910093,OUT017
FDW12,327.53172578616375,OUT019
FDX48,2507.7161176470586,OUT027
NCW05,5567.597939285714,OUT027
FDX27,1599.4474235294117,OUT017
DRM37,3733.9569976190464,OUT045
FDA38,3049.0817586956514,OUT045
FDR36,665.6883440993785,OUT046
FDZ45,2738.667839053255,OUT046
FDG05,2260.161413793104,OUT017
FDK28,4421.557122981369,OUT013
FDV47,1252.0369,OUT045
FDN21,2807.2505857142874,OUT045
FDP20,2507.7161176470586,OUT027
FDI35,3536.0129755725193,OUT045
DRY23,496.5611773584909,OUT013
FDA56,2381.785145038167,OUT017
FDB09,1705.3490010869566,OUT013
NCO26,3437.494287850468,OUT027
FDQ49,1896.012595348837,OUT018
FDI52,2507.7161176470586,OUT027
FDZ44,2507.7161176470586,OUT027
FDZ09,2283.2501333333325,OUT018
FDY03,1705.3490010869566,OUT049
NCG42,2228.8190701149433,OUT017
DRI13,6367.764041269838,OUT027
FDQ32,2063.101362295083,OUT013
FDW16,2218.977246268658,OUT035
FDU27,916.9260097826082,OUT046
FDR28,425.35826415094357,OUT010
FDQ49,318.61556363636373,OUT010
FDS37,1705.3490010869566,OUT046
FDW26,3049.0817586956514,OUT018
FDX12,3569.5654108527115,OUT018
NCP06,1896.012595348837,OUT013
FDW45,327.53172578616375,OUT010
NCN30,1525.383107575757,OUT049
FDN24,916.9260097826082,OUT049
NCL41,1324.458968627452,OUT027
FDR02,327.53172578616375,OUT019
FDD09,490.1262341463413,OUT010
FDS33,229.7925915343914,OUT010
FDU22,2381.785145038167,OUT045
FDI53,2260.161413793104,OUT013
DRH01,2423.5481286821714,OUT049
FDX32,2063.101362295083,OUT013
NCP30,496.5611773584909,OUT018
FDB60,2738.667839053255,OUT045
FDB14,1525.383107575757,OUT049
NCP02,916.9260097826082,OUT035
FDJ10,2228.8190701149433,OUT017
FDG34,1705.3490010869566,OUT046
NCB18,1379.1134209677418,OUT017
FDM16,1369.1664846153847,OUT049
FDW25,1369.1664846153847,OUT018
FDB35,229.7925915343914,OUT010
DRN11,2063.101362295083,OUT013
FDF41,583.6372011560693,OUT019
FDH16,1252.0369,OUT045
NCQ50,3569.5654108527115,OUT018
DRH23,684.5836303030308,OUT018
DRJ37,2733.6691174603184,OUT013
DRJ24,4462.521958778627,OUT027
FDY16,3299.111195180723,OUT035
FDQ27,1407.5078580000002,OUT045
FDZ33,1535.3863760563383,OUT045
FDF29,2228.8190701149433,OUT045
FDA08,2260.161413793104,OUT049
FDG31,753.7126965116283,OUT046
FDE34,490.1262341463413,OUT019
NCR30,2282.8084213592233,OUT027
FDV33,4149.773190099009,OUT035
DRZ24,2063.101362295083,OUT018
NCL54,3299.111195180723,OUT035
FDR12,2791.112776216218,OUT049
NCC54,4421.557122981369,OUT046
DRN59,684.5836303030308,OUT013
FDX50,229.7925915343914,OUT019
FDV31,2507.7161176470586,OUT027
NCA29,4462.521958778627,OUT027
FDW60,3536.0129755725193,OUT049
FDX08,2979.5148471910093,OUT017
DRD49,3748.941813861387,OUT013
FDD33,3949.1048797545977,OUT046
FDW35,496.5611773584909,OUT013
FDJ36,1599.4474235294117,OUT017
FDV51,2807.2505857142874,OUT035
FDW36,1525.383107575757,OUT046
FDH35,2423.5481286821714,OUT046
NCS30,3782.7328118811884,OUT027
FDN49,665.6883440993785,OUT017
FDL08,3569.5654108527115,OUT018
FDI09,3748.941813861387,OUT013
FDP19,2063.101362295083,OUT018
FDU21,92.67548155339804,OUT010
NCP41,1525.383107575757,OUT045
FDY10,1928.9747828571421,OUT013
FDP12,496.5611773584909,OUT018
NCN26,1746.6513225225226,OUT049
FDK44,2423.5481286821714,OUT013
FDC28,1407.5078580000002,OUT049
FDJ41,6367.764041269838,OUT027
NCT29,1535.3863760563383,OUT035
NCH42,583.6372011560693,OUT019
FDU60,3299.111195180723,OUT018
FDS02,3299.111195180723,OUT045
FDC51,2381.785145038167,OUT046
FDU03,2979.5148471910093,OUT013
FDX39,4289.47653114754,OUT045
NCY05,92.67548155339804,OUT010
NCL06,4462.521958778627,OUT027
FDD32,1252.0369,OUT035
NCN41,1535.3863760563383,OUT045
NCX53,2228.8190701149433,OUT049
FDU57,327.53172578616375,OUT019
FDQ23,1407.5078580000002,OUT046
FDQ52,4421.557122981369,OUT045
FDC14,665.6883440993785,OUT045
FDY09,1896.012595348837,OUT035
FDQ28,3170.308017391304,OUT045
FDV25,3949.1048797545977,OUT046
FDJ07,1621.5138834951456,OUT035
DRB25,1525.383107575757,OUT049
FDK52,583.6372011560693,OUT019
FDY52,1324.458968627452,OUT027
FDB28,2738.667839053255,OUT046
FDT36,578.67374214876,OUT035
FDV25,3949.1048797545977,OUT017
NCN07,2507.7161176470586,OUT027
FDC57,2472.942983177569,OUT017
FDQ03,3049.0817586956514,OUT018
FDU23,2791.112776216218,OUT017
NCX41,2472.942983177569,OUT035
NCD06,753.7126965116283,OUT035
FDW08,1525.383107575757,OUT045
NCU29,2733.6691174603184,OUT017
NCE06,1896.012595348837,OUT013
FDV52,327.53172578616375,OUT010
FDB02,3299.111195180723,OUT017
NCR18,665.6883440993785,OUT045
FDK16,1746.6513225225226,OUT049
NCQ29,318.61556363636373,OUT010
FDZ01,229.7925915343914,OUT019
FDW27,2260.161413793104,OUT035
FDD17,3569.5654108527115,OUT018
FDW39,2260.161413793104,OUT013
DRH59,1252.0369,OUT045
FDS52,1323.298049382716,OUT013
FDU40,4462.521958778627,OUT027
NCF54,2423.5481286821714,OUT013
FDH46,1407.5078580000002,OUT045
NCP14,1746.6513225225226,OUT049
FDH50,2979.5148471910093,OUT049
DRF15,318.61556363636373,OUT010
FDV27,2282.8084213592233,OUT027
NCJ06,1705.3490010869566,OUT049
FDN02,3569.5654108527115,OUT018
FDQ51,684.5836303030308,OUT049
FDQ07,4289.47653114754,OUT017
FDS45,1746.6513225225226,OUT049
NCJ06,1621.5138834951456,OUT045
FDD36,1621.5138834951456,OUT035
FDY25,3299.111195180723,OUT045
FDU52,1896.012595348837,OUT046
DRK47,3949.1048797545977,OUT017
NCL30,2228.8190701149433,OUT017
FDN22,3748.941813861387,OUT035
NCF30,2507.7161176470586,OUT027
FDK03,4421.557122981369,OUT035
FDT45,916.9260097826082,OUT017
NCC54,6367.764041269838,OUT027
FDP08,3733.9569976190464,OUT018
FDU44,2791.112776216218,OUT046
DRG39,916.9260097826082,OUT035
